lat;lon;frp
-6927260;-56527960;14.9
-6163190;-57792320;17.7
-6024250;-57822360;15.0
-5893610;-57722790;23.7
-5879240;-57710460;27.5
-5878090;-57704110;30.8
-6868060;-59051420;34.2
-6672840;-58601500;49.2
-6669740;-58577410;22.1
-9198250;-59397160;31.9
-9193640;-59391160;65.7
-9182710;-59398970;30.9
-9178940;-59368520;25.9
-9161080;-59520630;62.0
-9150930;-59528350;36.5
-9097660;-59445490;35.2
-6717060;-59304660;42.1
-6705820;-59334320;107.5
-6705400;-59329380;99.6
-6702240;-59306750;46.7
-9248420;-60799580;40.9
-9222630;-60883300;59.4
-9220900;-60888260;162.4
-9203540;-60890300;51.1
-9412380;-60538100;54.2
-7101490;-59226960;41.3
-7086980;-59234030;31.1
-6970370;-59630580;63.0
-6779130;-59312890;30.8
-6776250;-59292130;28.8
-6735570;-59330490;49.7
-6735150;-59325440;54.2
-6731910;-59302780;76.5
-6731690;-59297700;56.6
-6724300;-59359910;51.9
-6723670;-59354850;76.6
-6720660;-59332160;80.0
-6720240;-59327100;74.0
-7582400;-61237510;59.3
-7583550;-61230930;48.3
-6438940;-60079410;35.2
-6434860;-60047930;87.9
-6433240;-60074420;71.6
-6429410;-60043000;82.2
-7191250;-60684860;195.4
-7186130;-60692370;138.1
-7104920;-59254430;50.4
-1153330;-46928860;11.6
-1147280;-46935380;13.3
-2735810;-47380100;13.2
-2733730;-47365790;16.6
-3335040;-47233360;16.7
-3461790;-47619540;7.4
-3315570;-48706760;16.6
-2800980;-48199810;7.9
-2656470;-47695920;8.1
-2654460;-47682250;16.0
-2804020;-48192440;13.8
-2799130;-48187340;12.6
-2376090;-47741710;8.0
-3992440;-47803540;10.8
-3932810;-48099030;7.1
-3833220;-47715100;18.0
-3829170;-47721610;28.9
-3990550;-47790560;8.1
-3835170;-47728100;22.5
-1724140;-49812280;7.9
-3010370;-49148590;21.5
-2984660;-49108140;12.1
-2983100;-49097240;20.3
-2205220;-49789810;4.9
-2199850;-49786500;5.5
-3008840;-49137800;45.0
-2803620;-49267490;6.6
-2544420;-49246420;6.4
    .657840;-50816100;11.6
    .659210;-50806390;4.5
-3107750;-51207810;20.3
-2701540;-51786400;15.2
-2700300;-51777550;16.5
-3117960;-51215520;6.3
-3116700;-51206550;5.2
-4264860;-53695020;8.4
-4169070;-53877510;5.9
-1931750;-54568220;5.9
-1737540;-54919210;6.1
-1522610;-54858530;8.8
-1163200;-54087880;7.0
-1161870;-54078270;10.3
-1108270;-54151070;5.0
-3513680;-54538090;10.2
-3512230;-54527420;8.3
-3510550;-54533430;8.7
-3055880;-54405250;9.1
-3054460;-54394940;31.6
-3052200;-54236970;5.5
-2906550;-54513530;30.4
-4366790;-54810460;20.1
-4335170;-54803390;8.9
-3851510;-54774630;11.4
-1941030;-56508720;24.4
-1193190;-55714420;7.4
-4559550;-55853510;8.3
-4443180;-55513500;24.2
-4441440;-55500830;7.3
-4247050;-55659170;7.2
-4007510;-55683530;16.0
-3861670;-55683190;10.7
-3857170;-55689630;11.1
-5135980;-55964100;10.8
-2089810;-56661130;9.8
-1944510;-56516520;72.3
-1942990;-56522480;42.6
-3521900;-56904840;17.2
-3051870;-57575410;14.6
-5121560;-60306210;42.1
-3418460;-59246530;29.6
-3085840;-59418820;101.0
-3079080;-59439560;124.3
-3075830;-59414880;326.6
-3071720;-59420740;265.8
-3607250;-59407490;69.1
-3603900;-59413480;75.6
-5431600;-60173060;41.5
-5316690;-60199710;44.5
-5290400;-60209730;36.5
-5117410;-60275340;90.8
-5112220;-60269060;57.1
-5116130;-60299920;76.7
-3076100;-59432600;110.7
-3076200;-59413400;159.1
-3094400;-59413100;51.1
-4301200;-48091700;55.2
-5116600;-48309500;100.2
-5105700;-60283000;45.4
-5124000;-60282500;50.2
-6429800;-60049100;86.9
-6710000;-59346700;59.0
-6710100;-59327400;80.4
-6710200;-59308100;66.5
-6728400;-59346000;65.8
-6728500;-59326700;71.7
-6728600;-59307400;71.1
-7023400;-62933100;47.0
-7041800;-62932500;73.6
-7098100;-59234300;63.0
-7182000;-60690400;50.9
-7182200;-60671300;54.3
-7200500;-60689700;99.2
-7200600;-60670600;93.2
-7422300;-64346400;67.5
-7422400;-64327700;53.1
-8427000;-62751700;84.6
-8503300;-54822200;55.4
-8631700;-62573200;69.3
-8650200;-62572400;81.0
-8854800;-62450300;55.5
-8855000;-62431300;48.7
-8873500;-62430500;52.5
-8873600;-62411500;79.0
-8873700;-62392500;58.6
-8892200;-62410700;65.8
-8907800;-66706900;101.4
-8907900;-66688300;47.5
-8926300;-66706400;57.9
-8947600;-62446400;54.1
-8966500;-62388600;64.5
-8966600;-62369600;71.7
-9040800;-65884200;88.1
-9040900;-65865500;66.9
-9059400;-65883600;99.1
-9059500;-65865000;84.3
-9191400;-59384300;57.7
-9189500;-65786300;48.8
-9217700;-60888100;101.0
-9208100;-65785700;51.5
-9208100;-65767000;45.4
-9350000;-63452400;60.8
-9406200;-60532600;54.5
-9556300;-66725600;49.2
-9673700;-53659200;39.2
-9673900;-53638700;68.7
-9692500;-53657700;73.9
-9692700;-53637200;62.8
-9683500;-58459300;47.6
-9779300;-63169500;98.1
-9779400;-63150500;71.3
-9797900;-63168600;91.2
-9798100;-63149700;67.8
-10909300;-54127600;35.0
-12255300;-60537600;41.7
-14099400;-60403200;43.5
-3076100;-59432600;96.2
-3076200;-59413400;190.0
-4301200;-48091700;45.6
-5116600;-48309500;110.8
-5105700;-60283000;52.0
-6429800;-60049100;77.2
-6710000;-59346700;64.4
-6710100;-59327400;84.7
-6710200;-59308100;64.1
-6728400;-59346000;53.2
-6728500;-59326700;63.5
-6728600;-59307400;75.7
-6966600;-59625200;47.5
-7041800;-62932500;94.9
-7098100;-59234300;48.6
-7200500;-60689700;99.3
-7200600;-60670600;96.8
-7403900;-64346900;45.3
-7422300;-64346400;58.4
-8427000;-62751700;61.0
-8503300;-54822200;53.2
-8631700;-62573200;70.4
-8650200;-62572400;60.1
-8855000;-62431300;49.6
-8873500;-62430500;54.4
-8873600;-62411500;77.6
-8873700;-62392500;55.7
-8892200;-62410700;59.5
-8907800;-66706900;68.1
-8926300;-66706400;62.8
-8947600;-62446400;56.6
-8948100;-62370400;45.6
-8966500;-62388600;55.3
-8966600;-62369600;63.4
-9040800;-65884200;86.5
-9040900;-65865500;66.9
-9059400;-65883600;95.7
-9059500;-65865000;74.2
-9191400;-59384300;55.3
-9189500;-65786300;51.2
-9217700;-60888100;70.3
-9208100;-65785700;51.8
-9208100;-65767000;45.1
-9350000;-63452400;63.3
-9673700;-53659200;38.7
-9673900;-53638700;53.7
-9692500;-53657700;68.8
-9692700;-53637200;60.9
-9779300;-63169500;86.4
-9797900;-63168600;117.1
-9798100;-63149700;67.3
-10909300;-54127600;36.6
-3076100;-59432600;100.6
-3076200;-59413400;142.0
-4301200;-48091700;49.7
-5116600;-48309500;109.6
-5105700;-60283000;55.4
-5234800;-60107500;50.0
-6429800;-60049100;85.1
-6710000;-59346700;62.8
-6710100;-59327400;76.8
-6710200;-59308100;60.7
-6728400;-59346000;54.9
-6728500;-59326700;62.4
-6728600;-59307400;69.5
-7041800;-62932500;69.2
-7098100;-59234300;49.0
-7200500;-60689700;108.4
-7200600;-60670600;89.5
-7403900;-64346900;45.8
-7422300;-64346400;58.6
-8427000;-62751700;59.0
-8503300;-54822200;50.6
-8631700;-62573200;66.8
-8650200;-62572400;62.6
-8855000;-62431300;48.7
-8873500;-62430500;55.0
-8873600;-62411500;78.1
-8873700;-62392500;53.5
-8892200;-62410700;59.8
-8907800;-66706900;76.3
-8926300;-66706400;61.3
-8947600;-62446400;65.3
-8966500;-62388600;54.8
-8966600;-62369600;63.7
-9040800;-65884200;85.4
-9040900;-65865500;65.2
-9059400;-65883600;94.0
-9059500;-65865000;73.6
-9191400;-59384300;54.1
-9199100;-60889000;47.6
-9189500;-65786300;52.7
-9217700;-60888100;79.9
-9208100;-65785700;52.3
-9208100;-65767000;47.4
-9350000;-63452400;65.7
-9673900;-53638700;59.5
-9692500;-53657700;69.8
-9692700;-53637200;57.8
-9779300;-63169500;85.0
-9779400;-63150500;61.9
-9797900;-63168600;90.5
-9798100;-63149700;65.5
-10909300;-54127600;35.7
-3076100;-59432600;97.7
-3076200;-59413400;137.2
-4301200;-48091700;45.4
-5116600;-48309500;88.2
-5105700;-60283000;47.4
-5234800;-60107500;63.1
-6429800;-60049100;70.9
-6710000;-59346700;63.7
-6710100;-59327400;82.7
-6710200;-59308100;62.6
-6728400;-59346000;52.4
-6728500;-59326700;55.9
-6728600;-59307400;67.1
-7041800;-62932500;65.1
-7182000;-60690400;48.1
-7200500;-60689700;93.1
-7200600;-60670600;83.2
-7403900;-64346900;47.6
-7422300;-64346400;49.9
-8427000;-62751700;59.2
-8503300;-54822200;53.0
-8631700;-62573200;72.8
-8650200;-62572400;45.9
-8855000;-62431300;52.9
-8873500;-62430500;49.3
-8873600;-62411500;74.6
-8873700;-62392500;54.1
-8892200;-62410700;56.3
-8907800;-66706900;61.3
-8926300;-66706400;50.9
-8947600;-62446400;52.7
-8966500;-62388600;51.0
-8966600;-62369600;58.4
-9040800;-65884200;89.1
-9040900;-65865500;68.7
-9059400;-65883600;89.8
-9059500;-65865000;73.5
-9189500;-65786300;48.3
-9217700;-60888100;82.9
-9208100;-65785700;49.4
-9208100;-65767000;43.8
-9350000;-63452400;64.2
-9673900;-53638700;51.3
-9692500;-53657700;60.1
-9692700;-53637200;57.5
-9779300;-63169500;60.2
-9797900;-63168600;95.4
-9798100;-63149700;68.7
-10909300;-54127600;47.5
-10909500;-54107100;40.7
-3076100;-59432600;67.9
-3076200;-59413400;108.5
-5116600;-48309500;52.6
-5124000;-60282500;45.9
-5234800;-60107500;69.4
-6429800;-60049100;56.0
-6710100;-59327400;78.6
-6710200;-59308100;62.6
-6728400;-59346000;56.0
-6728500;-59326700;57.3
-6728600;-59307400;62.0
-7041800;-62932500;51.9
-7098100;-59234300;48.8
-7182000;-60690400;55.3
-7182200;-60671300;62.9
-7200500;-60689700;66.8
-7200600;-60670600;62.2
-7422300;-64346400;58.5
-8427000;-62751700;69.4
-8503300;-54822200;56.5
-8631700;-62573200;69.4
-8650200;-62572400;59.8
-8854800;-62450300;49.1
-8855000;-62431300;59.2
-8873600;-62411500;65.9
-8873700;-62392500;64.6
-8892200;-62410700;58.7
-8907800;-66706900;87.6
-8926300;-66706400;49.7
-8947600;-62446400;50.0
-8966500;-62388600;55.0
-8966600;-62369600;62.3
-9040800;-65884200;76.9
-9040900;-65865500;56.4
-9059400;-65883600;76.7
-9059500;-65865000;60.9
-9217700;-60888100;88.4
-9208100;-65785700;45.6
-9326700;-64301600;48.6
-9673700;-53659200;39.3
-9673900;-53638700;56.0
-9692500;-53657700;60.0
-9692700;-53637200;47.5
-9779300;-63169500;69.2
-9797900;-63168600;82.2
-9798100;-63149700;50.1
-10909300;-54127600;44.8
-10909500;-54107100;38.7
-3076100;-59432600;63.8
-3076200;-59413400;96.6
-4301200;-48091700;53.7
-5116600;-48309500;58.6
-5234800;-60107500;55.7
-6429800;-60049100;56.9
-6710100;-59327400;69.6
-6710200;-59308100;59.6
-6728400;-59346000;59.2
-6728500;-59326700;54.9
-6728600;-59307400;57.9
-7098100;-59234300;47.2
-7182000;-60690400;53.4
-7182200;-60671300;47.0
-7200500;-60689700;76.2
-7200600;-60670600;59.6
-7422300;-64346400;57.1
-7422400;-64327700;42.1
-8427000;-62751700;55.4
-8503300;-54822200;50.0
-8631700;-62573200;61.0
-8650200;-62572400;67.9
-8854800;-62450300;50.4
-8855000;-62431300;48.3
-8873500;-62430500;44.2
-8873600;-62411500;61.0
-8873700;-62392500;58.8
-8892200;-62410700;52.0
-8907700;-66725400;53.1
-8907800;-66706900;118.6
-8907900;-66688300;46.4
-8926300;-66706400;58.0
-8947600;-62446400;61.6
-8966500;-62388600;55.3
-8966600;-62369600;78.5
-9040800;-65884200;81.1
-9040900;-65865500;60.1
-9059400;-65883600;91.8
-9059500;-65865000;74.1
-9217700;-60888100;88.6
-9208100;-65785700;44.7
-9673900;-53638700;61.7
-9692500;-53657700;57.8
-9692700;-53637200;45.2
-9779300;-63169500;76.8
-9779400;-63150500;52.3
-9797900;-63168600;69.3
-9798100;-63149700;49.5
-10909300;-54127600;40.6
-3076100;-59432600;63.2
-3076200;-59413400;110.2
-4301200;-48091700;54.8
-5116600;-48309500;56.1
-6429800;-60049100;49.8
-6710000;-59346700;49.8
-6710100;-59327400;67.2
-6710200;-59308100;55.2
-6728400;-59346000;57.2
-6728500;-59326700;57.4
-6728600;-59307400;56.0
-7182000;-60690400;45.9
-7200500;-60689700;76.8
-7200600;-60670600;69.1
-7422300;-64346400;50.7
-7422400;-64327700;40.8
-8503300;-54822200;49.1
-8650200;-62572400;57.2
-8855000;-62431300;47.2
-8873500;-62430500;45.9
-8873600;-62411500;59.4
-8873700;-62392500;56.4
-8892200;-62410700;48.5
-8907800;-66706900;104.9
-8926300;-66706400;52.9
-8947600;-62446400;66.9
-8966500;-62388600;49.7
-8966600;-62369600;59.6
-9040800;-65884200;80.6
-9040900;-65865500;60.8
-9059400;-65883600;88.9
-9059500;-65865000;74.5
-9217700;-60888100;85.6
-9208100;-65785700;44.2
-9673900;-53638700;54.7
-9692500;-53657700;52.8
-9692700;-53637200;42.2
-9779300;-63169500;70.1
-9779400;-63150500;51.8
-9797900;-63168600;65.8
-9798100;-63149700;49.7
-10909300;-54127600;36.3
-3076100;-59432600;64.1
-3076200;-59413400;105.0
-4301200;-48091700;44.5
-5116600;-48309500;56.4
-6710000;-59346700;59.2
-6710100;-59327400;75.7
-6710200;-59308100;55.8
-6728600;-59307400;56.7
-7182000;-60690400;48.8
-7200500;-60689700;72.7
-7200600;-60670600;65.0
-8503300;-54822200;49.1
-8631700;-62573200;75.5
-8855000;-62431300;50.3
-8873600;-62411500;56.7
-8873700;-62392500;52.6
-8907800;-66706900;95.3
-8926300;-66706400;68.6
-8947600;-62446400;55.0
-9040800;-65884200;67.2
-9040900;-65865500;57.7
-9059400;-65883600;67.8
-9059500;-65865000;61.1
-9217700;-60888100;73.0
-9208100;-65785700;43.7
-9673900;-53638700;46.6
-9692500;-53657700;47.4
-9692700;-53637200;46.7
-9779300;-63169500;51.7
-9797900;-63168600;76.3
-9798100;-63149700;54.0
-10909300;-54127600;40.6
-3076100;-59432600;60.2
-3076200;-59413400;104.0
-4301200;-48091700;45.7
-6429800;-60049100;44.3
-6710000;-59346700;50.7
-6710100;-59327400;64.9
-6710200;-59308100;48.9
-6728500;-59326700;55.3
-6728600;-59307400;56.9
-7200500;-60689700;75.9
-7200600;-60670600;71.1
-7422300;-64346400;47.7
-8631700;-62573200;55.6
-8650200;-62572400;63.7
-8855000;-62431300;41.6
-8873500;-62430500;44.8
-8873600;-62411500;56.5
-8873700;-62392500;47.5
-8907800;-66706900;98.8
-8926300;-66706400;55.5
-8947600;-62446400;53.9
-8966600;-62369600;48.8
-9040800;-65884200;68.5
-9040900;-65865500;58.4
-9059400;-65883600;72.5
-9059500;-65865000;65.8
-9217700;-60888100;61.8
-9208100;-65785700;43.7
-9673900;-53638700;44.5
-9692500;-53657700;50.0
-9692700;-53637200;37.9
-9779300;-63169500;64.9
-9797900;-63168600;57.0
-3076200;-59413400;86.1
-3076100;-59432600;69.5
-6728600;-59307400;56.5
-6710200;-59308100;54.7
-6710100;-59327400;70.3
-6710000;-59346700;55.2
-7200600;-60670600;54.7
-7200500;-60689700;74.7
-7182000;-60690400;45.9
-8631700;-62573200;80.4
-8873700;-62392500;48.0
-8873600;-62411500;58.4
-8855000;-62431300;51.4
-8907800;-66706900;61.2
-8947600;-62446400;49.5
-8926300;-66706400;47.4
-9059500;-65865000;57.6
-9059400;-65883600;69.8
-9040900;-65865500;57.3
-9040800;-65884200;71.3
-9217700;-60888100;59.2
-9692700;-53637200;39.9
-9692500;-53657700;45.8
-9556300;-66725600;47.6
-9797900;-63168600;77.1
-9779300;-63169500;49.3
-10909300;-54127600;33.8
-3076100;-59432600;59.4
-3076200;-59413400;74.4
-6710100;-59327400;68.1
-6710200;-59308100;55.5
-6728600;-59307400;52.9
-7200600;-60670600;48.5
-7200500;-60689700;66.7
-7182000;-60690400;56.3
-8503300;-54822200;46.7
-8631700;-62573200;68.2
-8650200;-62572400;48.8
-8873700;-62392500;55.1
-8873600;-62411500;52.7
-8855000;-62431300;55.9
-9059500;-65865000;53.3
-9059400;-65883600;58.3
-9040900;-65865500;49.5
-9040800;-65884200;60.7
-9217700;-60888100;73.1
-9692700;-53637200;38.7
-9692500;-53657700;43.4
-9673900;-53638700;40.8
-9556300;-66725600;52.2
-9798100;-63149700;44.1
-9797900;-63168600;72.1
-9779300;-63169500;51.0
-10909300;-54127600;36.8
-3076100;-59432600;52.1
-3076200;-59413400;87.1
-6710000;-59346700;53.3
-6710100;-59327400;70.0
-6710200;-59308100;50.1
-6728600;-59307400;50.9
-7200500;-60689700;66.6
-7200600;-60670600;57.2
-8631700;-62573200;65.7
-8873700;-62392500;55.1
-8873600;-62411500;51.7
-8855000;-62431300;51.9
-9040800;-65884200;43.2
-9217700;-60888100;64.8
-9692700;-53637200;39.9
-9692500;-53657700;40.4
-9673900;-53638700;43.4
-9556300;-66725600;54.8
-9797900;-63168600;62.1
-9798100;-63149700;45.8
-10909300;-54127600;33.2
-3076200;-59413400;66.6
-3076100;-59432600;53.2
-6728600;-59307400;51.3
-6710200;-59308100;53.8
-6710100;-59327400;66.3
-7182000;-60690400;49.6
-7200600;-60670600;46.7
-7200500;-60689700;62.8
-8631700;-62573200;62.6
-8873700;-62392500;56.0
-8873600;-62411500;50.5
-9040900;-65865500;53.4
-9059400;-65883600;67.0
-9059500;-65865000;55.5
-9040800;-65884200;71.4
-9217700;-60888100;60.9
-9673900;-53638700;41.0
-9692500;-53657700;41.7
-9779300;-63169500;46.5
-9797900;-63168600;65.9
-3076200;-59413400;68.7
-3076100;-59432600;50.8
-6728600;-59307400;50.5
-6710200;-59308100;52.1
-6710100;-59327400;65.7
-6710000;-59346700;49.8
-7182000;-60690400;44.8
-7200500;-60689700;59.7
-8631700;-62573200;61.5
-8873600;-62411500;48.1
-8873700;-62392500;54.0
-9040800;-65884200;70.5
-9040900;-65865500;55.6
-9059400;-65883600;67.2
-9059500;-65865000;57.8
-9217700;-60888100;58.2
-9673900;-53638700;39.8
-9692500;-53657700;41.7
-9797900;-63168600;58.7
-9798100;-63149700;34.8
-9779300;-63169500;41.3
-3371980;-45782170;1.4
-3371800;-45781720;0.5
-3371210;-45785350;0.5
-3627240;-45365790;3.6
-3621930;-45364770;1.3
-2728300;-47370390;7.1
-2727510;-47375110;8.5
-4601890;-46404130;0.7
-4601230;-46407990;0.7
-4596090;-47201360;2.9
-4595360;-47205620;2.6
-4063770;-47372070;1.2
-4063000;-47376440;1.4
-3317520;-48707870;6.0
-3314990;-48709890;5.9
-3464950;-47624150;0.9
-3458760;-47623160;0.9
-2682770;-47797750;1.6
-2676460;-47796620;1.6
-2656330;-47684840;3.8
-2378420;-47740660;1.0
-2377550;-47745950;1.0
-2374370;-47743000;2.0
-4518550;-47837070;9.2
-4517700;-47842070;9.2
-4517330;-47840390;23.2
-4516460;-47845330;14.6
-4511430;-47841650;9.2
-4297110;-48092860;10.4
-4296240;-48097860;10.4
-4261270;-48076100;2.1
-4257260;-48077980;8.8
-4254870;-48075740;3.2
-4253950;-48080880;3.2
-3935420;-48102310;1.6
-3929080;-48101390;0.8
-3832470;-47723100;5.2
-3011430;-49142480;3.2
-3010390;-49148740;3.2
-3006610;-49137450;7.8
-3005510;-49143720;7.8
-3004610;-49141350;4.0
-3003560;-49147630;4.0
-2975860;-49104240;7.1
-8914430;-48529880;1.1
-8908420;-48528870;1.5
-5108410;-48311140;12.6
-5107510;-48316170;12.6
-5190120;-48525710;1.1
-5183800;-48524360;1.1
-7994270;-49652870;4.3
-7993240;-49658350;4.3
-7986720;-49657180;4.3
-3076200;-59413400;72.9
-6710100;-59327400;59.9
-6728400;-59346000;50.4
-7200500;-60689700;51.3
-8873700;-62392500;51.0
-9040800;-65884200;63.4
-9040900;-65865500;50.1
-9059400;-65883600;63.6
-9059500;-65865000;58.0
-9217700;-60888100;61.7
-9797900;-63168600;39.4
-9779300;-63169500;42.7
-9779400;-63150500;31.7
-3076200;-59413400;79.6
-6710200;-59308100;47.9
-6710100;-59327400;58.8
-8873700;-62392500;53.7
-9059500;-65865000;55.4
-9059400;-65883600;56.4
-9040900;-65865500;47.3
-9040800;-65884200;56.4
-9217700;-60888100;63.7
-9798100;-63149700;32.8
-9797900;-63168600;37.8
-9779400;-63150500;32.8
-9779300;-63169500;38.7
-3076200;-59413400;79.7
-3076100;-59432600;56.0
-6710200;-59308100;51.9
-6710100;-59327400;58.5
-8408600;-62733500;47.8
-8947600;-62446400;46.7
-8873700;-62392500;50.3
-9040800;-65884200;41.2
-9217700;-60888100;56.6
-9798100;-63149700;31.7
-9797900;-63168600;44.9
-9779300;-63169500;35.8
-3076100;-59432600;53.2
-3076200;-59413400;88.2
-6710100;-59327400;59.2
-6710200;-59308100;52.2
-7182200;-60671300;47.0
-9040800;-65884200;44.0
-9059400;-65883600;43.0
-9059500;-65865000;43.4
-9797900;-63168600;40.2
-9798100;-63149700;34.7
-3076200;-59413400;184.2
-6710100;-59327400;54.6
-7200500;-60689700;53.6
-7200600;-60670600;61.4
-1929230;-54569190;1.2
-1739440;-54916370;2.2
-1734960;-54915640;0.9
-1390770;-54479980;0.8
-1353490;-53700680;2.1
-1163390;-54082830;1.8
-1159760;-54078210;1.9
-1159120;-54082170;1.8
-1158490;-54086120;1.8
-1117600;-54148940;0.8
-1102880;-54143340;0.8
-1102250;-54147420;1.8
-1101610;-54151470;1.8
-2572780;-54809390;1.5
-2511170;-54744790;1.8
1704110;-55734220;1.5
1703810;-55733040;2.6
1691420;-55718530;1.4
1686420;-55719290;2.2
1686240;-55718100;2.3
1657770;-55666160;1.3
1610430;-55656210;2.0
-1810180;-55179480;1.2
-1805640;-55178630;1.2
-1738040;-54925290;1.3
-1226330;-55876490;2.3
-1221510;-55875640;1.4
-1213740;-55831670;1.7
-1193950;-55711300;1.5
-1166570;-55860410;1.7
-1164440;-55861160;1.0
   -.982520;-55388320;0.6
   -.977830;-55387610;1.4
1724040;-55795690;2.2
1723250;-55794640;2.6
1700000;-55740680;2.6
1699650;-55739510;2.3
-2087780;-56661590;2.7
-1942200;-56518600;1.8
1758600;-60220150;2.6
-3374710;-45781140;1.3
-3628360;-45365450;1.9
-3625980;-45356260;2.2
-2802400;-49273020;0.6
-1158620;-46900710;1.2
-1155240;-46900190;0.5
-3332920;-47241990;3.0
-3329520;-47241460;3.0
-2930320;-47426900;0.9
-2729660;-47370450;9.1
-2729100;-47374010;9.1
-2486630;-47275190;0.8
-3971040;-47019550;2.2
-1944830;-48702800;2.3
-3691510;-47786220;1.2
-3466270;-47621550;1.4
-3462910;-47621020;1.4
-3077870;-47800130;1.2
-3036820;-47689430;0.6
-2682310;-47792620;3.5
-2681760;-47796120;1.1
-2659600;-47685280;2.8
-2656800;-47681260;0.9
-2656250;-47684760;2.1
-2472840;-47681690;1.0
-2379840;-47739300;2.1
-2379300;-47742790;1.5
-2376500;-47738780;1.6
-2375960;-47742280;0.6
-3321180;-48705720;6.3
-3319010;-48719510;1.4
-3317860;-48705200;6.3
-3317310;-48708650;6.3
-3314530;-48704680;1.2
-3313990;-48708130;1.2
-3313450;-48711580;1.4
-3310670;-48707610;1.2
-3248280;-48782720;0.8
-3244960;-48782210;0.8
-3183800;-48694930;0.9
-3183260;-48698380;1.0
-2998440;-48952000;0.7
-2800460;-48189150;1.5
-2797140;-48188630;1.5
-2558310;-48607380;2.7
-2545700;-48411250;1.0
-2533650;-48444710;0.6
-3839250;-47707790;0.7
-3834230;-47717930;1.3
-3833670;-47721480;3.3
-3830310;-47720980;3.3
-3826080;-47836250;1.9
-3459590;-50303470;0.8
-3456190;-50302940;0.6
-3101040;-50521110;2.5
-3444330;-49494500;6.5
-3218920;-49117980;0.9
-3028470;-49017530;0.7
-3025140;-49017010;0.7
-3012710;-49139150;2.9
-3012160;-49142620;2.9
-3009380;-49138630;16.3
-3008830;-49142100;16.3
-3006050;-49138120;16.3
-2982280;-49098290;6.1
-2981740;-49101750;6.1
-2978950;-49097770;6.1
-2978410;-49101230;6.1
-2802940;-49269540;0.6
-2799610;-49269020;1.3
